Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6dTA6y0C2ReQklntzZl8l3,"The Story Of Us (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,267653,67,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:32:07Z,"","Taylor Swift",0.516,0.784,4,-2.636,1,0.0563,0.00136,0,0.0499,0.552,139.787,4
spotify:track:0NwGC0v03ysCYINtg6ns58,"Better Than Revenge (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,220306,67,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:32:47Z,"","Taylor Swift",0.505,0.893,11,-3.013,0,0.0771,0.000795,0,0.178,0.659,145.913,4
spotify:track:4tMzIAFTFdqGBQLdfbPces,"Haunted (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,245413,66,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:33:59Z,"","Taylor Swift",0.44,0.916,5,-1.927,1,0.0629,0.00552,0,0.252,0.371,162.025,4
spotify:track:4hqJ4bSlYJOXb6Z4SRmzxs,"Long Live (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,317960,71,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:34:47Z,"","Taylor Swift",0.38,0.628,0,-4.054,1,0.038,0.0162,0,0.227,0.0984,203.826,4
spotify:track:4e3ZNTAV6PCrdYMUrUlMpQ,"Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault)","Speak Now (Taylor's Version)","Taylor Swift;Fall Out Boy",2023-07-07,266466,65,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:36:09Z,"змо,поп-панк","Taylor Swift",0.547,0.854,7,-4.753,1,0.0526,0.018,0,0.156,0.26,131.068,4
spotify:track:24emu3sabKISjRkrys28jq,"Lavender Haze","Midnights (The Til Dawn Edition)","Taylor Swift",2023-05-26,202395,63,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:39:16Z,"","Taylor Swift",0.735,0.449,7,-10.56,0,0.0883,0.23,0.00126,0.132,0.0955,97.05,4
spotify:track:5qIHFdkW6phMsTZlN2g8Lc,"Anti-Hero","Midnights (The Til Dawn Edition)","Taylor Swift",2023-05-26,200690,63,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:39:42Z,"","Taylor Swift",0.633,0.648,4,-6.645,1,0.062,0.121,0.00000262,0.161,0.49,96.888,4
spotify:track:0VpF6RLdCfPIeYRwMu4tZK,"Bejeweled","Midnights (The Til Dawn Edition)","Taylor Swift",2023-05-26,194165,62,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:39:48Z,"","Taylor Swift",0.687,0.551,7,-9.202,1,0.0787,0.0593,0.000143,0.09,0.443,163.994,4
spotify:track:45R112Jz5hQeKgITXgSXzs,"Karma","Midnights (The Til Dawn Edition)","Taylor Swift",2023-05-26,204852,61,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:39:52Z,"","Taylor Swift",0.64,0.619,8,-7.108,1,0.065,0.062,0,0.475,0.121,90.008,4
spotify:track:3xYJScVfxByb61dYHTwiby,"Hits Different","Midnights (The Til Dawn Edition)","Taylor Swift",2023-05-26,234466,72,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:41:52Z,"","Taylor Swift",0.666,0.786,5,-6.556,1,0.0439,0.134,0.00000334,0.265,0.261,106.02,4
spotify:track:3BJe4B8zGnqEdQPMvfVjuS,"Summertime Sadness","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,265427,83,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-19T17:42:43Z,"","Polydor Records",0.565,0.654,1,-6.826,0,0.0335,0.0542,0.0000018,0.122,0.235,111.968,4
spotify:track:0FIDCNYYjNvPVimz5icugS,"Timeless (feat Playboi Carti)","Hurry Up Tomorrow","The Weeknd;Playboi Carti",2025-01-31,256000,90,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:10:23Z,"рейдж-рэп","XO / Republic Records",0.768,0.775,11,-5.06,0,0.0466,0.069,0.00000296,0.138,0.6,119.999,4
spotify:track:42VsgItocQwOQC3XWZ8JNA,"FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott;Playboi Carti",2023-07-28,191700,84,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:10:37Z,"рэп,рейдж-рэп","Cactus Jack/Epic",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
spotify:track:68qeaZhtMZ6abrJCYt6nQn,"RATHER LIE (with The Weeknd)","MUSIC","Playboi Carti;The Weeknd",2025-03-14,209680,80,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:10:54Z,"рейдж-рэп","AWGE/Interscope Records",0.72,0.665,8,-4.431,1,0.0325,0.0583,0,0.213,0.279,132.991,4
spotify:track:28drn6tQo95MRvO0jQEo5C,"Type Shit","WE DON'T TRUST YOU","Future;Metro Boomin;Travis Scott;Playboi Carti",2024-03-22,228266,80,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:12:29Z,"рэп,рейдж-рэп","Wilburn Holding Co./Boominati/Epic/Republic",0.64,0.552,2,-5.679,1,0.129,0.0215,0,0.119,0.112,144.941,4
spotify:track:6iycYUk3oB0NPMdaDUrN1w,"EVIL J0RDAN","MUSIC","Playboi Carti",2025-03-14,183928,78,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:12:51Z,"рейдж-рэп","AWGE/Interscope Records",0.689,0.36,1,-7.029,1,0.0564,0.00665,0.0000611,0.119,0.0599,154.009,4
spotify:track:29TPjc8wxfz4XMn21O7VsZ,"Sky","Whole Lotta Red","Playboi Carti",2020-12-25,193234,78,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:13:07Z,"рейдж-рэп","AWGE/Interscope Records",0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,4
spotify:track:3yk7PJnryiJ8mAPqsrujzf,"Location","Playboi Carti","Playboi Carti",2017-04-14,168783,77,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:13:33Z,"рейдж-рэп","AWGE Label",0.717,0.79,11,-4.213,1,0.2,0.33,0.000125,0.518,0.371,125.985,4
spotify:track:2n9fC0A4ptmWqYeMXEVaok,"GOOD CREDIT (with Kendrick Lamar)","MUSIC","Playboi Carti;Kendrick Lamar",2025-03-14,190373,72,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:13:52Z,"рейдж-рэп,хип-хоп,хип-хоп западного побережья","AWGE/Interscope Records",0.744,0.679,0,-7.375,1,0.219,0.0197,0.00000368,0.856,0.397,145.041,4
spotify:track:1BpKJw4RZxaFB88NE5uxXf,"ILoveUIHateU","Whole Lotta Red","Playboi Carti",2020-12-25,135122,73,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:14:11Z,"рейдж-рэп","AWGE/Interscope Records",0.684,0.693,4,-6.651,0,0.0339,0.00534,0,0.506,0.108,134.988,4
spotify:track:1e1JKLEDKP7hEQzJfNAgPl,"Magnolia","Playboi Carti","Playboi Carti",2017-04-14,181812,77,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:14:20Z,"рейдж-рэп","AWGE Label",0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,4
spotify:track:4IO2X2YoXoUMv0M2rwomLC,"Long Time - Intro","Die Lit","Playboi Carti",2018-05-11,211773,73,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:14:41Z,"рейдж-рэп","AWGE Label",0.472,0.861,4,-3.966,0,0.0447,0.283,0,0.83,0.358,144.077,4
spotify:track:5Ryu0SlsYjKh78RkJUONFr,"Flex Up (feat. Future & Playboi Carti)","Lil Boat 3.5","Lil Yachty;Future;Playboi Carti",2020-11-27,170858,73,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:15:09Z,"рэп,рейдж-рэп","Quality Control Music/Motown Records",0.829,0.667,9,-5.366,1,0.166,0.000523,0.000521,0.048,0.545,160.082,4
spotify:track:6Kj17Afjo1OKJYpf5VzCeo,"Pain 1993 (with Playboi Carti)","Dark Lane Demo Tapes","Drake;Playboi Carti",2020-05-01,149077,72,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:15:18Z,"рэп,рейдж-рэп","OVO",0.825,0.373,5,-5.532,0,0.108,0.163,0,0.368,0.12,77.271,4
spotify:track:1s9DTymg5UQrdorZf43JQm,"Fell In Luv (feat. Bryson Tiller)","Die Lit","Playboi Carti;Bryson Tiller",2018-05-11,206333,73,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:15:46Z,"рейдж-рэп,трэп-соул,r&b","AWGE Label",0.657,0.668,2,-6.208,1,0.136,0.0273,0,0.32,0.227,162.997,4
spotify:track:4zK082ykqJzJGzC64NXjp1,"LIKE WEEZY","MUSIC","Playboi Carti",2025-03-14,115600,69,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:15:57Z,"рейдж-рэп","AWGE/Interscope Records",0.688,0.762,2,-3.551,1,0.0405,0.00283,0,0.329,0.234,149.904,4
spotify:track:5n4FTCMefvyKUjeWumdaWv,"Miss The Rage","Trip At Knight","Trippie Redd;Playboi Carti",2021-08-21,236883,73,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:16:10Z,"мелодичный рэп,рейдж-рэп","1400 Entertainment, Inc. / 10K Projects",0.581,0.877,8,-4.938,1,0.114,0.0151,0,0.826,0.353,77.006,4
spotify:track:7bO7a1KrtmGNDIOy2u3siZ,"FOMDJ","MUSIC - SORRY 4 DA WAIT","Playboi Carti",2025-03-25,200253,69,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:16:39Z,"рейдж-рэп","AWGE/Interscope Records",0.68,0.795,1,-5.665,1,0.0324,0.0371,0,0.169,0.0767,140.02,4
spotify:track:59J5nzL1KniFHnU120dQzt,"wokeuplikethis*","Playboi Carti","Playboi Carti;Lil Uzi Vert",2017-04-14,235535,71,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:16:54Z,"рейдж-рэп,мелодичный рэп","AWGE Label",0.785,0.62,8,-6.667,1,0.254,0.0138,0,0.15,0.478,78.477,4
spotify:track:4evMMKc2HD6fV9slMfgkMx,"TOXIC (with Skepta)","MUSIC","Playboi Carti;Skepta",2025-03-14,135275,74,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:17:26Z,"рейдж-рэп,грайм,британский грайм","AWGE/Interscope Records",0.855,0.64,0,-5.936,1,0.204,0.00418,0.0000019,0.0948,0.432,142,4
spotify:track:3lCb7ZYE3Fvie4JOPqpXfY,"FIELD TRIP","FIELD TRIP","¥$;Playboi Carti;Don Toliver;Kodak Black",2024-08-03,163155,66,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:17:35Z,"рейдж-рэп","YZY",0.731,0.685,11,-4.707,0,0.12,0.054,0,0.0865,0.458,121.991,4
spotify:track:1bAv1DWUibxCIjAk9SlzRi,"2024","MUSIC - SORRY 4 DA WAIT","Playboi Carti",2025-03-25,209413,68,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:17:47Z,"рейдж-рэп","AWGE/Interscope Records",0.656,0.789,10,-4.727,1,0.0347,0.0542,0.0000128,0.158,0.23,148.063,4
spotify:track:2cZOYofOX4d6g0OXxkaIjA,"ALL RED","ALL RED","Playboi Carti",2024-09-13,148053,69,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:18:06Z,"рейдж-рэп","AWGE/Interscope Records",0.76,0.663,9,-4.763,0,0.0551,0.109,0,0.305,0.209,143.082,4
spotify:track:3L0IKstjUgDFVQAbQIRZRv,"R.I.P.","Die Lit","Playboi Carti",2018-05-11,192026,70,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:18:15Z,"рейдж-рэп","AWGE Label",0.725,0.725,8,-6.067,0,0.159,0.0119,0,0.086,0.515,140.003,4
spotify:track:08dz3ygXyFur6bL7Au8u8J,"Over","Whole Lotta Red","Playboi Carti",2020-12-25,166234,69,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:18:44Z,"рейдж-рэп","AWGE/Interscope Records",0.622,0.946,7,-3.593,0,0.0534,0.044,0,0.0838,0.336,130.07,4
spotify:track:2cjhSZd6uZIrp4ddxvvBdn,"BACKR00MS (with Travis Scott)","MUSIC - SORRY 4 DA WAIT","Playboi Carti;Travis Scott",2025-03-25,160306,68,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:18:54Z,"рейдж-рэп,рэп","AWGE/Interscope Records",0.837,0.67,2,-6.288,1,0.224,0.0144,0,0.129,0.581,146.006,4
spotify:track:2Y98lEkMVALCXni7o2g28b,"Off The Meter (with Playboi Carti & Destroy Lonely)","More Chaos","Ken Carson;Playboi Carti;Destroy Lonely",2025-04-11,219428,66,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:19:18Z,"рейдж-рэп","Opium/Interscope",0.836,0.466,1,-8.352,1,0.0995,0.00026,0.00000218,0.108,0.369,140.035,4
spotify:track:500l6Cwe40hkPqS7Sf7ufY,"Foreign","Die Lit","Playboi Carti",2018-05-11,142893,67,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:19:30Z,"рейдж-рэп","AWGE Label",0.762,0.705,6,-5.195,0,0.164,0.0906,0,0.17,0.264,122.955,4
spotify:track:4CzhtKifG867Lu5DNQVBSA,"Vamp Anthem","Whole Lotta Red","Playboi Carti",2020-12-25,124093,68,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:19:39Z,"рейдж-рэп","AWGE/Interscope Records",0.642,0.69,11,-5.101,1,0.261,0.00599,0.0000013,0.322,0.641,164.075,4
spotify:track:3PAvwFSVQ4K4hMo7yJLv0I,"Blick Sum (feat. Playboi Carti)","Blick Sum (feat. Playboi Carti)","Latto;Playboi Carti",2025-01-28,192000,64,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:20:21Z,"рейдж-рэп","Streamcut/RCA Records",0.743,0.655,0,-5.947,1,0.26,0.0111,0,0.225,0.315,75.045,4
spotify:track:4txKMpsSfZRV6durPuHVq0,"New Tank","Whole Lotta Red","Playboi Carti",2020-12-25,89741,67,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:20:40Z,"рейдж-рэп","AWGE/Interscope Records",0.819,0.638,10,-4.831,0,0.226,0.031,0.000116,0.152,0.167,150.993,4
spotify:track:2H2ytI7ompfNmRkI2sq8Uk,"I LUV IT (feat. Playboi Carti)","I LUV IT (feat. Playboi Carti)","Camila Cabello;Playboi Carti",2024-03-27,174880,63,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:21:14Z,"рейдж-рэп","Geffen/Interscope Records",0.618,0.793,5,-5.794,1,0.0506,0.0103,0.00463,0.235,0.198,75.524,4
spotify:track:0dApSLrXvnYWy1wagJOmpp,"DIFFERENT DAY","MUSIC - SORRY 4 DA WAIT","Playboi Carti",2025-03-25,166680,63,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:21:24Z,"рейдж-рэп","AWGE/Interscope Records",0.702,0.766,0,-6.475,1,0.0361,0.135,0,0.123,0.206,139.938,4
spotify:track:1Bg2CNZw6S4e9cGWPmi0uI,"Place","Whole Lotta Red","Playboi Carti",2020-12-25,117239,64,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:21:52Z,"рейдж-рэп","AWGE/Interscope Records",0.891,0.628,1,-6.35,1,0.105,0.000674,0,0.119,0.04,131.06,4
spotify:track:23QyE9GQpXsX9WgEDADMa6,"Let It Go","Playboi Carti","Playboi Carti",2017-04-14,150409,65,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:22:00Z,"рейдж-рэп","AWGE Label",0.684,0.53,8,-5.298,0,0.286,0.00353,0,0.573,0.55,157.017,4
spotify:track:5QqyRUZeBE04yJxsD1OC0I,"Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lust For Life","Lana Del Rey;A$AP Rocky;Playboi Carti",2017-07-21,260672,63,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:22:15Z,"рэп,рейдж-рэп","Polydor Records",0.76,0.574,1,-8.57,1,0.126,0.0155,0.0000202,0.199,0.137,134.981,4
spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,"Revenge","17","XXXTENTACION",2017-08-25,120026,81,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:23:05Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4
spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,"Falling Down - Bonus Track","Come Over When You're Sober, Pt. 2","Lil Peep;XXXTENTACION",2018-11-09,196400,82,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:23:13Z,"эмо-рэп,клауд-рэп","Columbia",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4
spotify:track:7floNISpH8VF4z4459Qo18,"Look At Me!","Look At Me!","XXXTENTACION",2017-02-20,126345,77,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:23:21Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4
spotify:track:7pOwvbmszmfUmKlZoiMnGh,"whoa (mind in awe) - Remix","whoa (mind in awe) [Remix]","XXXTENTACION;Juice WRLD",2025-05-30,196341,70,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:23:39Z,"эмо-рэп,мелодичный рэп","Bad Vibes Forever / EMPIRE",0.702,0.57,6,-2.787,0,0.0363,0.523,0.0392,0.135,0.244,160.082,4
spotify:track:3GVkPk8mqxz0itaAriG1L7,"Everybody Dies In Their Nightmares","17","XXXTENTACION",2017-08-25,95466,78,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:23:57Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.734,0.57,7,-7.066,0,0.133,0.847,0.0000214,0.112,0.689,129.953,4
spotify:track:03eJ2DclFWXYU8GWgANdmZ,"bad vibes forever (feat. PnB Rock & Trippie Redd)","Bad Vibes Forever","XXXTENTACION;PnB Rock;Trippie Redd",2019-12-06,150475,70,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:24:23Z,"эмо-рэп,мелодичный рэп","Bad Vibes Forever / EMPIRE",0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,4
spotify:track:7m9OqQk4RVRkw9JJdeAw96,"Jocelyn Flores","17","XXXTENTACION",2017-08-25,119133,78,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:24:34Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.872,0.391,0,-9.144,0,0.242,0.469,0.00000413,0.297,0.437,134.021,4
spotify:track:06JvOZ39sK8D8SqiqfaxDU,"True Love","True Love","Kanye West;XXXTENTACION",2022-05-27,148571,72,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:24:44Z,"рэп,эмо-рэп","Columbia",0.712,0.861,5,-5.487,0,0.25,0.0182,0.00000609,0.511,0.388,84.042,4
spotify:track:40KuvsFD0zpUFuCcmt5Xm0,"Ex Bitch","Bad Vibes Forever","XXXTENTACION",2019-12-06,121671,67,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:25:18Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.835,0.462,7,-6.227,1,0.155,0.513,0,0.0875,0.702,78.99,4
spotify:track:4aOOExMBUyxKnEYb39SrTg,"Riot","Riot","XXXTENTACION",2020-06-01,78680,68,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:25:27Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,4
spotify:track:40oKW22ZNNkEdZLJTScaQI,"Roll in Peace (feat. XXXTENTACION)","Project Baby 2: All Grown Up","Kodak Black;XXXTENTACION",2017-08-18,213132,72,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:25:48Z,"эмо-рэп","Atlantic Records",0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,4
spotify:track:4VOLwHXIrB5zktV7prPeOW,"let's pretend we're numb","let's pretend we're numb","XXXTENTACION",2015,80105,65,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:26:03Z,"эмо-рэп","Columbia",0.461,0.664,0,-5.762,1,0.25,0.0626,0,0.0724,0.569,99.011,4
spotify:track:2LskIZrCeLxRvCiGP8gxlh,"Arms Around You (feat. Maluma & Swae Lee)","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION;Lil Pump;Swae Lee;Maluma",2018-10-25,198902,67,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:27:01Z,"эмо-рэп,реггетон,латино,urbano latino","Warner Records",0.703,0.723,9,-5.45,0,0.0412,0.0302,0.00000206,0.126,0.288,104.969,4
spotify:track:4axYWgXASdsCBHuwInAubT,"I don't let go","SKINS","XXXTENTACION",2018-12-07,121630,62,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:27:37Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035,4
spotify:track:0MW5zwGXciXyVdFwQbvBq8,"HEARTEATER","Bad Vibes Forever","XXXTENTACION",2019-12-06,136357,62,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:27:55Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.78,0.527,9,-4.702,0,0.0296,0.0563,0.000412,0.0437,0.588,99.986,4
spotify:track:3TzgIJC8U7o57nx8xnWvnt,"hate will never win","? (Deluxe)","XXXTENTACION",2019-09-06,103986,61,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:28:13Z,"эмо-рэп","Bad Vibes Forever, LLC",0.556,0.426,10,-6.964,0,0.312,0.811,0.00000188,0.127,0.676,89.384,4
spotify:track:5aZhp4FuKlrLz7gfJlBtcR,"A GHETTO CHRISTMAS CAROL","? (Deluxe)","XXXTENTACION",2019-09-06,104600,61,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:28:45Z,"эмо-рэп","Bad Vibes Forever, LLC",0.789,0.613,1,-6.627,1,0.18,0.0747,0.000189,0.101,0.432,147.947,4
spotify:track:7uqcLJFlSYjVPLUz1vPxkY,"Guardian angel","SKINS","XXXTENTACION",2018-12-07,108034,59,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:28:57Z,"эмо-рэп","Bad Vibes Forever / EMPIRE",0.712,0.374,0,-10.215,0,0.511,0.795,0,0.187,0.779,133.952,4
spotify:track:0MXemkrh7WpAfiafcGQwZO,"NOSTYLIST","NO STYLIST","Destroy Lonely",2022-08-12,180000,68,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:30:48Z,"рейдж-рэп","Opium - Destroy Lonely",0.567,0.773,11,-5.166,0,0.0775,0.0396,0,0.111,0.496,160.08,4
spotify:track:2TKwo7J4oyyiYZvck7ky3R,"Bane","Bane","Destroy Lonely",2019-07-30,140831,64,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:31:15Z,"рейдж-рэп","Addicted To Money Ent./ Forever Alive Records",0.568,0.768,5,-5.93,0,0.0358,0.151,0,0.106,0.362,118.865,4
spotify:track:730Sd7tP4eRKvPhQceOPYn,"JETLGGD","NO STYLIST","Destroy Lonely",2022-08-12,116527,64,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:31:22Z,"рейдж-рэп","Opium - Destroy Lonely",0.668,0.752,10,-6.555,0,0.105,0.000516,0,0.315,0.346,139.996,4
spotify:track:2l48XirhkqQ5qRqtwItNXn,"Paranoid (feat. Destroy Lonely)","A Great Chaos","Ken Carson;Destroy Lonely",2023-10-13,127971,60,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:32:30Z,"рейдж-рэп","Opium/Interscope Records",0.612,0.683,8,-6.693,0,0.0934,0.00163,0.00000266,0.112,0.39,150.006,4
spotify:track:6nB8lELQBAmRXeNQivxBJ4,"VETERAN (feat. Ken Carson)","NO STYLIST","Destroy Lonely;Ken Carson",2022-08-12,176326,60,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:32:39Z,"рейдж-рэп","Opium - Destroy Lonely",0.601,0.771,2,-4.966,1,0.315,0.0655,0,0.109,0.319,147.185,4
spotify:track:2cQxzcGw5eUJtqIdYuRoLq,"money & sex","If Looks Could Kill","Destroy Lonely;Ken Carson",2023-05-05,272364,60,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:32:56Z,"рейдж-рэп","Opium/Interscope",0.717,0.76,9,-6.027,1,0.084,0.00325,0.000478,0.203,0.211,141.031,4
spotify:track:6N0I4EqoaIHib3W1LFPMzC,"Murda Musik (feat. Destroy Lonely)","X","Ken Carson;Destroy Lonely",2022-07-08,176578,59,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:33:17Z,"рейдж-рэп","Opium/Interscope Records",0.763,0.654,1,-7.042,1,0.229,0.0456,0,0.108,0.334,156.085,4
spotify:track:6htWGNhskc5f0Xke88Vn5z,"Turn Your Phone Off","Turn Your Phone Off","PinkPantheress;Destroy Lonely",2023-07-14,176160,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:33:43Z,"bedroom pop,рейдж-рэп","Warner Records",0.665,0.633,6,-9.163,1,0.0504,0.00199,0.392,0.0795,0.577,174.775,4
spotify:track:6hJjp4IbXc5bddl6RKutJr,"MDMA (feat. Destroy Lonely)","X","Ken Carson;Destroy Lonely",2022-07-08,228326,58,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:33:54Z,"рейдж-рэп","Opium/Interscope Records",0.454,0.77,0,-5.764,1,0.167,0.00208,0,0.237,0.398,75.867,4
spotify:track:4nAn0CNm3No9wea47O7AIO,"mollywrld","Forever, ILY.","Destroy Lonely",2019-08-23,92019,40,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:34:58Z,"рейдж-рэп","Addicted To Money Worldwide / Forever Alive Records",0.599,0.729,4,-6.986,0,0.194,0.0353,0,0.392,0.66,136.562,4
spotify:track:6Ol4xbN1uvwK3YoEdQAr49,"TURNINUP","NO STYLIST","Destroy Lonely",2022-08-12,190992,54,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:35:12Z,"рейдж-рэп","Opium - Destroy Lonely",0.543,0.546,11,-7.113,0,0.308,0.0313,0,0.181,0.497,132.161,4
spotify:track:0W1ARrXV43iwb2JjLXzOZT,"Oh Yeah","</3²","Destroy Lonely",2020-10-31,117394,48,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-24T16:35:42Z,"рейдж-рэп","Destroy Lonely",0.697,0.528,7,-11.016,0,0.39,0.0579,0,0.333,0.483,134.822,3
